site_state,site,customer_no,item_div,salesperson_name,type,status,market,salesperson_empl_no,last_name,first_name,middle_int,company,selling_channel,house_salesperson,salesperson_type,team_name,team_email_address,team_mgr,team_company,team_empl_no,team_business_center_id,team_mgr_salesperson_id,territory_desc,territory_empl_no,territory_email_address,territory_mgr,territory_business_ctr_no,company_group,modified_user,effective_from_dt,effective_thru_dt,load_dt,modified_dt,current_ind,src_desc,active_ind,univ_salesperson_no,premise_type,salesperson_type_cd,salesperson_msc_reg_cd,rpt_team_company_code,rpt_team_company_desc,rpt_team_company_short_desc,rpt_company_code,rpt_company_desc,rpt_company_short_desc,salesperson_no,team_no,team_territory,territory,division_mgr_no,division_mgr_email_address,division_mgr_name,division_mgr_empl_no,division_business_center_id,region_mgr_no,region_mgr_email_address,region_mgr_name,region_mgr_empl_no,region_business_center_id,email_address,source_system,empl_group_name,empl_subgroup_name,empl_hire_date,empl_terminate_date,empl_position_desc,profit_center_cd,profit_center_short_desc,empl_personnel_area_cd,empl_personnel_area_name,empl_personnel_subarea,empl_job_title,empl_phone_no,cost_center_name,cost_center_cd,premise_type_desc,miscellaneous2,salesperson_mobil_phone_no,salesperson_voicemail_no,salesperson_assignment_cd,miscellaneous1,team_mng_mobil_phone_no,team_mng_voicemail_no,team_active_cd,team_sales_company_cd,team_premise_type,territory_mng_mobil_phone_no,territory_mng_voicemail_no,division_mng_mobil_phone_no,division_mng_voicemail_no,region_mng_mobil_phone_no,region_mng_voicemail_no,salesperson_transfer_info_1,salesperson_transfer_info_2,salesperson_effective_dt,salesperson_change_by,salesperson_last_change_dt,is_deleted,salesperson_type_long_desc,assign_salesperson_market_cd,assign_salesperson_market_short_desc,assign_salesperson_market_long_desc,salesperson_item_group_territory_cd,salesperson_item_group_territory_desc,team_type_cd,team_type_short_desc,team_type_long_desc,team_market_cd,team_market_short_desc,team_market_long_desc,region_mgr_type_cd,region_mgr_type_short_desc,region_mgr_type_long_desc,dept_mgr_type_cd,dept_mgr_type_short_desc,dept_mgr_type_long_desc,area_mgr_type_cd,area_mgr_type_short_desc,area_mgr_type_long_desc
9333815224,100233,100000,RLUD8,Sales Division B,6908ZSIKFATJ,GJRMTM0X3YR2XQ3,CVUCPB6BI7WRH,FLPMAHUGA,Sales Division A,Sales Division B,ZT9ZNB,A03T,QSX4CNYB,YVZI,2442LHXSLJPJNYT,Sales Division B,patricia.martinez@sgws.com,DMGO4KX,EUPJ0CPFJ6PU,7G7,6378O,AO2I,Northeast,Northeast,patricia.martinez@sgws.com,Northeast,Southwest,M1C3O7DFE97B,3O20ZAC2,2024-08-03 09:16:27.000000,2024-12-04 10:30:14.000000,2025-06-13 18:45:07.000000,2024-01-26 23:14:26.000000,7GM1AQ5CI9V5OT,Sales Division A,TYNRHYOQ4,W137VXORQ60N3F9,0XSUG1I1Y4,ZP0HROCKN,82CN3,Z5IV,Sales Division C,Sales Division B,Z7HCTHBMJM9K,Sales Division B,Sales Division C,LU946QULDJ52W9,DR8QZ6ASRK,Midwest,Northeast,X8YN1I1IDZ,patricia.martinez@sgws.com,Sales Division A,JHJP4UDIO,EXN,West,patricia.martinez@sgws.com,Southeast,Southwest,Midwest,patricia.martinez@sgws.com,4OBVDK,Sales Division C,Sales Division B,2025-12-03 01:42:50.000000,2025-07-02 19:11:54.000000,Sales Representative,R7BA02ZUSH4WT,Sales Division A,ZNI71N3YXI83I2T,Sales Division C,Y8OV1YO3Z,Territory Manager,420-450-4220,Sales Division C,ZXRRC5CJ0TOR,Sales Division B,6IAOE,602-807-9970,patricia.martinez@sgws.com,1GA7HNLSMIRA,3ZL5LYZI,897-752-7102,patricia.martinez@sgws.com,2XFII1COV,6D7ZK,2FLGQ2U,985-484-7775,patricia.martinez@sgws.com,686-286-9722,patricia.martinez@sgws.com,614-927-3620,patricia.martinez@sgws.com,YS1F7FQ9,IGZ,2025-09-19 15:20:25.000000,WR7R0KA30,2025-02-11 03:04:06.000000,V2EILCUUW76HAHG,Sales Division B,17MDX06,Sales Division B,Sales Division A,Southwest,Southwest,NF4GX2DNSHCJA1X,Sales Division B,Sales Division C,D7XDDF37,Sales Division C,Sales Division B,Southwest,Southeast,Northeast,XPN,Sales Division A,Sales Division A,3809NE4Q,Sales Division C,Sales Division A
3326932733,100234,100000,X8MKD,Sales Division B,MU2HHZLL19ER,3M2MTMRY5,QIK78WQB9QA7,UZ43V8JMQ97CJW,Sales Division C,Sales Division A,UPSNE4IML2WU,B1ODSC0,5H00H5H,1V3AG,P699UH50EADJB4,Sales Division A,james.white@sgws.com,UVHICV2EORPU0XG,SPSZ0QYE5V,EBYEPF02MD8ZO,KXTVHWIR37F9SX,E61Q93E3,Southwest,Northeast,james.white@sgws.com,Southeast,Southwest,MBQEBNR,25UHXK7WHY545,2024-08-24 13:59:13.000000,2025-12-22 21:30:01.000000,2025-05-03 16:58:38.000000,2024-10-21 21:09:22.000000,LFMIC7CLWJZLBT9,Sales Division B,JVPXLE4W,KLGMP,DI2OV3MYPF,L628OED,YTB2Z,VF89B2NAT8OVVD,Sales Division B,Sales Division B,0YHC2,Sales Division A,Sales Division C,XGW9FE2FGNGAFHJ,BBQEO44TXTUP44L,Northeast,Midwest,X1L,james.white@sgws.com,Sales Division B,G2V3L3R5,1BEQYIX60VI56DL,Northeast,james.white@sgws.com,Southwest,Southeast,Southeast,james.white@sgws.com,YHEE4,Sales Division A,Sales Division A,2024-04-06 19:19:32.000000,2025-11-03 14:50:19.000000,Territory Manager,AC322851,Sales Division A,BSUQ4Z,Sales Division A,7BH8DT0,Sr. Account Manager,595-576-5492,Sales Division C,DG91GL7,Sales Division C,HMPL79N,919-934-9696,james.white@sgws.com,NUPQ4W,ONX1HJFDBWS9JG,831-541-2088,james.white@sgws.com,4BJZSJ,5RT,2CDOC1VDBZN,799-241-2651,james.white@sgws.com,280-672-9352,james.white@sgws.com,876-422-1570,james.white@sgws.com,FDWK5DNAGC10W,CTTS26DZUH2MX5T,2025-01-24 00:13:48.000000,CF1SSA20G37B,2024-11-06 07:03:50.000000,96Q4ZEYAQT,Sales Division A,CG41TU8TALRL,Sales Division C,Sales Division A,Midwest,Southeast,MAI2E5IZQJZDX5U,Sales Division A,Sales Division A,G3GGP5YX64EERS6,Sales Division C,Sales Division A,Southeast,Northeast,Midwest,3I8H,Sales Division A,Sales Division C,1J71GXYT,Sales Division A,Sales Division B
1642943929,100235,100000,7QBA8Y61W9LYN,Sales Division A,UVP8MFGTEPH,ZDV4JK,NL8,TA01O2F,Sales Division B,Sales Division A,UNNYM0DZC62,EX0TJ2CO6IPFSO,XG2AEZ,INNDWBRF6,JPEUF9FKSPRAS,Sales Division A,michael.martin@sgws.com,HILKWKW,N0B,ZQOMZFFR,WYO78X,5PG8N,Southeast,Southwest,michael.martin@sgws.com,Northeast,Midwest,LXT6A3VKC92RH,K9SG4CONWIBICWK,2025-07-25 13:08:22.000000,2024-05-15 02:53:23.000000,2024-10-27 13:35:09.000000,2025-04-30 11:04:07.000000,I82SC4L,Sales Division A,C0MR,8CAOLPPQJWJDMM,5V4HZ4T,VG37MW9BMMA,GURRT5LJB6KX4,8K8HOVY,Sales Division C,Sales Division B,X9TKZ8YZ,Sales Division C,Sales Division B,IA4,6N8AWSOJ,Southwest,Southeast,4U06K,michael.martin@sgws.com,Sales Division A,7UHGIHYO9,5A0IRXPG7,Southwest,michael.martin@sgws.com,Southeast,Northeast,West,michael.martin@sgws.com,73OK3ZF5,Sales Division B,Sales Division B,2024-05-21 21:29:07.000000,2025-09-30 23:22:30.000000,Sales Representative,UEEXN93CT0,Sales Division A,G4MP4JAS3GVIL5,Sales Division B,6BTTTU,Territory Manager,951-558-6990,Sales Division B,FR5GGYFUQ2WN0J,Sales Division C,T26RPEEP,972-461-9255,michael.martin@sgws.com,TNN0I9,P1O8O,551-744-5319,michael.martin@sgws.com,YHGPZQ7GCE6C,B2B6G7VE,PKYNYAZDII9A51K,250-410-9727,michael.martin@sgws.com,510-854-3102,michael.martin@sgws.com,718-572-3109,michael.martin@sgws.com,VMPUVKPV6T4J,93Q7FA,2025-03-31 13:38:34.000000,I1PJJLF,2025-07-05 22:08:27.000000,CYZYSVJ,Sales Division C,EOHYOUEJFB1,Sales Division A,Sales Division B,Southwest,Southwest,YMO8C6,Sales Division A,Sales Division B,OL86QY9MB,Sales Division C,Sales Division B,West,Northeast,Northeast,AB2OB05M6KIMEK,Sales Division B,Sales Division B,6TAOPQJX,Sales Division C,Sales Division C
3658964393,100236,100000,4EYFFOMRLFOB7X,Sales Division C,GHFAKRT5TAQO,SHI,UZ0HRWMF8L0,XR9MDZXX4PY,Sales Division A,Sales Division A,TIZJW,G309DXOFO4O,56AAKGFBD99Z6,4V3JE643K8BHJN,P7K0A7I,Sales Division B,jessica.martinez@sgws.com,91JCHBAADPZER26,NB20CDX40K,I8VTXRJQGW49C,EK3SL317,41C0Z1IHM08,Northeast,Midwest,jessica.martinez@sgws.com,West,Southwest,NUINRLHK8LGNQGI,A3WSFUHFIEGN,2025-12-13 00:17:14.000000,2024-07-12 12:41:28.000000,2025-12-28 20:22:36.000000,2025-06-06 10:34:18.000000,X88HWRRO3TZ,Sales Division C,AO8JI9B4MLV,4JJTUKS,L0ET,1814,8PQ2LW7,YKCS,Sales Division A,Sales Division B,P6H0NINL,Sales Division A,Sales Division A,ICSNFHY,CI23GBCSXMUPO,Southeast,Midwest,F9OTOW99QYX5I1O,jessica.martinez@sgws.com,Sales Division B,3Y6MZ1J3CUBU92,GSMIYGLQSJGPPM,Northeast,jessica.martinez@sgws.com,Northeast,West,Southwest,jessica.martinez@sgws.com,TOOYOS,Sales Division B,Sales Division A,2025-09-14 23:19:52.000000,2024-12-24 00:29:59.000000,Territory Manager,5SC1IRK4ICDM6TE,Sales Division C,R13VY3RWC,Sales Division B,EO3,Sales Representative,427-254-2018,Sales Division C,O3NGQT07CNBD3L,Sales Division B,BWV3GLU3Y4B,729-266-1660,jessica.martinez@sgws.com,SKLRT,PNN,480-745-2314,jessica.martinez@sgws.com,6NLGYBMTYLM3CW,XG60WSI3D9CXKI3,F7I8OPW1X,420-488-9054,jessica.martinez@sgws.com,869-710-3362,jessica.martinez@sgws.com,461-278-5145,jessica.martinez@sgws.com,JZQ6T4G,C78Z7P4KQFIP4,2025-02-23 06:01:21.000000,M20ZIXCZ2HVTE,2025-12-17 17:12:20.000000,C7A569,Sales Division C,GLYABHDI9,Sales Division A,Sales Division C,Northeast,West,XASGD77NG8QOEP,Sales Division A,Sales Division B,0AOFOQFHBNPI,Sales Division C,Sales Division A,Northeast,Southeast,Southwest,5105Z0HM1ROV,Sales Division B,Sales Division B,ZIQ,Sales Division A,Sales Division C
3663721171,100237,100000,8KCC26G8M27C,Sales Division A,JBM5E,VH3EURCF65C7,GS8B6O906,769G7UTZQXDWS,Sales Division C,Sales Division C,WCRY,I0LX2K,LOFZBS8X7T,0HP3J0,6V3JXB3Q9,Sales Division A,steven.miller@sgws.com,J91FAGTXX2,UJT4H,5LDLM88XV3NI2,EVW3C3KPDGH,658HU77U9Y92PP,Southeast,Midwest,steven.miller@sgws.com,Southeast,Southwest,JVNOOEIRHM,DVCA2XMTL,2024-08-16 14:54:04.000000,2024-01-05 06:09:02.000000,2025-01-03 11:44:50.000000,2025-11-26 23:03:33.000000,7NHCJ8D,Sales Division A,H6GD8VRG14,793TV,SBPZ,L0KZ,CC4P0Z29SVF22,REZ84QPI94HZ,Sales Division C,Sales Division C,BM3XWKUZAXFSQE,Sales Division A,Sales Division B,WAOJGRE63IIE3,1RFR4O09,Northeast,Southwest,22SD8JBA0,steven.miller@sgws.com,Sales Division B,OI8UD,PG8CIVB5,Northeast,steven.miller@sgws.com,Southwest,Southeast,West,steven.miller@sgws.com,51BV3RB4O,Sales Division A,Sales Division C,2024-01-21 14:23:59.000000,2024-06-20 05:32:02.000000,Sales Representative,M8DYWDAUXD4AK,Sales Division B,70WTZC6D6Z5JXZB,Sales Division A,BRDFYCQA2J,Territory Manager,336-403-8019,Sales Division C,WO5DASAYI8M,Sales Division C,69ZYK3LEB,906-220-1482,steven.miller@sgws.com,T9OML,0N9YIX44V8U,964-803-1304,steven.miller@sgws.com,IHS34,EYKO,9NSH,390-776-2937,steven.miller@sgws.com,802-593-2063,steven.miller@sgws.com,952-389-7577,steven.miller@sgws.com,LTR3S,PRY,2025-01-05 20:24:02.000000,XLQ0J,2024-11-09 23:45:37.000000,SXEA,Sales Division B,YGM1D7FQHZ,Sales Division A,Sales Division B,Southeast,West,Y2K,Sales Division C,Sales Division A,T2TY,Sales Division A,Sales Division A,Southeast,Midwest,West,1Z9L4AX,Sales Division C,Sales Division A,LV7Y40,Sales Division B,Sales Division C
4900669600,100238,100000,XN82QDDT9M9F,Sales Division A,U9T7D05PK2G7,5CIMC5K1,34Y2DLJ,BCZ6YYMTGA,Sales Division C,Sales Division B,9QOM1V6AFKK7,793NO,G50Y92,R8M9Q54CBZ,COED64LMZBV,Sales Division B,james.anderson@sgws.com,CB7SLO4T9KQ7OF,IRP,DDK4Q6WE7,J64SGMU8DM04A,NOWCPGN2,Southeast,Northeast,james.anderson@sgws.com,Northeast,West,M0I14,Q74C3SCULWX,2025-12-26 18:06:06.000000,2025-07-08 03:46:32.000000,2024-11-29 21:45:02.000000,2024-10-09 19:51:04.000000,93RLL703RFW0,Sales Division B,8UAFBGTT0VF2,KKFGD17624,AXADR1NVH,2MDM1I8WIFHKH,DYKDTXVXLPC,5C42LOQR,Sales Division A,Sales Division A,AWF09AS5Y1,Sales Division C,Sales Division B,HA94J3UGKXHSKLQ,RCO9BM3EQQO,Midwest,Southwest,JB62,james.anderson@sgws.com,Sales Division B,5ENUAUR05M4,UJL0B,West,james.anderson@sgws.com,West,West,West,james.anderson@sgws.com,DTNT,Sales Division B,Sales Division C,2025-03-05 02:38:29.000000,2024-09-26 06:56:53.000000,Account Executive,FX3BNJNAK4,Sales Division A,GC44KNKV6,Sales Division A,F6HIT,Territory Manager,845-636-8045,Sales Division C,2U8JHU,Sales Division A,YH3J419E4O7,520-850-6065,james.anderson@sgws.com,EVY5MGJL,ZPQE,906-777-5701,james.anderson@sgws.com,3SI0TGMQULF8,9QB,LZTONNW2EIG2,975-825-5374,james.anderson@sgws.com,707-915-2628,james.anderson@sgws.com,286-712-5489,james.anderson@sgws.com,2MFAXIK2U6O4UJ,ZVIHMTHC3C4TMA5,2025-02-27 15:09:18.000000,M25S0GA77B,2024-03-15 12:19:35.000000,KH5V7QYU2J9JC8,Sales Division C,IBBGQ3O46QDRMN7,Sales Division B,Sales Division A,West,West,SB49KLTV,Sales Division A,Sales Division C,D9U7UCOV5,Sales Division A,Sales Division C,Southeast,Midwest,Midwest,3UKK5SF7Z44CR,Sales Division C,Sales Division C,98OO091,Sales Division A,Sales Division A
1096890391,100239,100000,NT518V,Sales Division B,RKF,QGU2,92PR03TWGZ,VXODCEJ,Sales Division C,Sales Division A,Y5UIFWYAPH0LW4H,78UH,8MGHCMJM0VTED,XLCA,RQS0JQEGU8WHW,Sales Division A,christopher.brown@sgws.com,HK9Z3MJS6,NVJ756YUKYN,DVRH0994,JGDPE8MGHHA2,M5P7U77413,Midwest,Southeast,christopher.brown@sgws.com,Southwest,Midwest,55HW6CYB8538OY,UXMMKZKYA7PP,2024-05-07 11:41:47.000000,2025-02-14 22:51:57.000000,2025-09-06 10:53:06.000000,2025-08-19 20:54:41.000000,Z4KKUMDMO5HJC,Sales Division A,4G7IE,GNDR1YCFL26JM,19LY5R,3M563,Z64EA,AW5STFF,Sales Division B,Sales Division C,TKZVPD,Sales Division B,Sales Division B,K0L,PPR43P,Midwest,West,KODGY3I856A59KR,christopher.brown@sgws.com,Sales Division A,QPNFPLXZZA39X5P,ULK48WTF6,Southwest,christopher.brown@sgws.com,West,West,West,christopher.brown@sgws.com,XEI,Sales Division A,Sales Division C,2024-10-12 00:54:21.000000,2025-05-17 21:42:11.000000,Territory Manager,MM5,Sales Division C,B93K9JUA23V,Sales Division B,2F31VF86ISV,Territory Manager,571-615-8374,Sales Division C,ZJNSA4,Sales Division B,392V,466-419-5955,christopher.brown@sgws.com,NXPIMZEX5AM,Q6EQNAL0I5PVL0C,294-379-5758,christopher.brown@sgws.com,IM4O,UD777GX538PJ,SCNCOYMRX9,746-665-3042,christopher.brown@sgws.com,504-531-2791,christopher.brown@sgws.com,948-331-9545,christopher.brown@sgws.com,I6P47C,20MPRI8NKW5,2025-03-21 07:02:12.000000,V34MLJD8,2024-01-20 11:26:50.000000,CHSGT6WV3N1,Sales Division B,TX8FFKX3CX09QO,Sales Division B,Sales Division B,Southeast,Southeast,UZQD0,Sales Division A,Sales Division A,1XZ7OEP,Sales Division B,Sales Division A,Southwest,Midwest,Southeast,9EV4ZYP803I,Sales Division A,Sales Division A,2NNZ3YGA8LWU,Sales Division B,Sales Division B
2750055538,100240,100000,7I1,Sales Division A,BMRZ,Y4J512U22MI,5LMRC,VROA1C7B,Sales Division A,Sales Division A,WTXO820,34YJ,2KS1,KRELDTITIWOIAP,CEOK0WONPN0BI,Sales Division A,richard.martinez@sgws.com,V03OGXA02036T,9FSH,K3FCVOJJ,IN42MFIRIT,T6YJA7KD,Southwest,Northeast,richard.martinez@sgws.com,Northeast,Southwest,JH7BU2I0LM6,Y2BIN7S,2024-08-12 10:32:44.000000,2025-10-15 02:56:07.000000,2024-01-20 09:12:55.000000,2025-09-03 19:37:37.000000,8EQ,Sales Division B,2RWYOBH,K276QJ6UKCJRG,C8Z,8GNF5AI8ZLY,ND7,VEME81M4,Sales Division B,Sales Division A,Z4KWCC34WAZ,Sales Division A,Sales Division C,B2B8,S4GJUSZYEWE7,Midwest,Southeast,U6XUS1B4OY4K74X,richard.martinez@sgws.com,Sales Division B,YIN8,XFR5O9G38,Midwest,richard.martinez@sgws.com,Midwest,Southwest,Southwest,richard.martinez@sgws.com,Y8QR3LALE5J,Sales Division C,Sales Division A,2024-06-27 10:52:44.000000,2025-12-10 22:00:11.000000,Sales Representative,1E5V,Sales Division A,QFUJ90WEZ5N,Sales Division B,G2N6S3ZAYGMFCGP,Sr. Account Manager,563-727-6445,Sales Division B,PM9G,Sales Division B,988UQF54TLB5WZ4,735-658-8527,richard.martinez@sgws.com,V9LZ0TX36MJ,MFSTYUH9DZ5K6RR,341-831-2337,richard.martinez@sgws.com,VRG67WN,MIY,95TLOY0IKL,739-794-9539,richard.martinez@sgws.com,826-856-6300,richard.martinez@sgws.com,267-283-4364,richard.martinez@sgws.com,8QKJNZG2ACTL,IGARZ3,2025-11-19 14:54:21.000000,SUDMAEURR8,2024-04-13 15:53:09.000000,LEV9ZJZ,Sales Division B,CTQ,Sales Division C,Sales Division C,Southeast,Southeast,V8S2OYVRGWHAZ,Sales Division B,Sales Division A,Z8YL,Sales Division C,Sales Division B,Midwest,Southeast,Southeast,MPUSBBUU,Sales Division B,Sales Division B,3ON0,Sales Division A,Sales Division B
3514841065,100241,100000,ZR5,Sales Division A,I47N3IC,JHX3,2GTU94AQFHKET1,EN3YZ9LSJJSSOQ,Sales Division B,Sales Division B,Q07N34,BAV5QZZA,I1HSJKR,AV38SUJGX2,QCKGTK17UVAR,Sales Division C,susan.taylor@sgws.com,Q1EQKSV9VB3UPMH,WQ0X22IEA,CRXHTU,8MJ8ISDHRP68G,NX4CE,West,Northeast,susan.taylor@sgws.com,Southwest,Northeast,R3NU1GRRP4E2K,IZ32YB2SKWG4EYT,2025-04-29 04:27:33.000000,2024-12-07 14:51:38.000000,2025-12-16 00:42:17.000000,2025-08-23 16:28:06.000000,M72NGGDGFSBD,Sales Division C,3CPA0JQ3OP7HBC,F938TEMTFU0X,QPX1,WJ5CH5BGD5N,YZ9QHM13A,OQCYZ,Sales Division C,Sales Division A,9WK1F,Sales Division A,Sales Division B,0PVN5C93,H14NBI3W2,Midwest,Southwest,DZJM6A,susan.taylor@sgws.com,Sales Division A,7X136U43ODJ,B16PF1RQFCLAI,West,susan.taylor@sgws.com,Southwest,Northeast,Northeast,susan.taylor@sgws.com,49QTMIHX3SOJND,Sales Division A,Sales Division A,2025-06-23 14:14:15.000000,2024-03-30 21:59:49.000000,Sales Representative,G5PH6QWXRZ,Sales Division C,3X2HS,Sales Division C,IN6YOR8WPT,Sr. Account Manager,839-842-2257,Sales Division C,0MGW,Sales Division A,N7K7C4NFXW2K,775-993-9485,susan.taylor@sgws.com,W3PX,HKN8K7BUAO0UK,261-442-1987,susan.taylor@sgws.com,ZMC6T7NV2ROJB,E9HVJ5MWW,BA2O0FMRZLMF7,908-223-2093,susan.taylor@sgws.com,878-979-2032,susan.taylor@sgws.com,385-583-5012,susan.taylor@sgws.com,4ZFUKLPD3XC4DC,2VICTMIV,2024-10-05 01:16:46.000000,2D9EHBAD6,2024-11-19 14:12:05.000000,IFBY9,Sales Division A,EEPFDQQ,Sales Division B,Sales Division A,Southwest,Northeast,5E470AAP9,Sales Division B,Sales Division A,DVKEYQQENQTKLV,Sales Division A,Sales Division B,Midwest,Southwest,Midwest,QACFJPDJL,Sales Division B,Sales Division C,DC7,Sales Division B,Sales Division A
2550810149,100242,100000,X02P,Sales Division B,32D3PF4JUQHX,32XGOI6DD,X8WDR,A9TJCR7Q,Sales Division A,Sales Division A,4ATR6F96TM2,827NXTPNW,NDKBVVYHTZP9,G1WPY,KEYVRL,Sales Division A,barbara.gonzalez@sgws.com,7RW4H,95EUZPM,S9F5T,WZ3TLS1O8E2AD,EOUDQ727UIOFNK7,Northeast,West,barbara.gonzalez@sgws.com,Southeast,Southwest,RT7,CVTVWAV,2024-01-30 17:57:21.000000,2024-05-24 01:55:37.000000,2024-04-02 00:10:05.000000,2024-12-18 04:45:06.000000,NX7P7N,Sales Division A,FVPOCWCL,5K9YNG7M,JR9S,U28SQX8J47OCD83,7UQ,US8KEQEF,Sales Division A,Sales Division C,5FDL,Sales Division C,Sales Division B,9MCDQH2LTF,FVKBJJ66HZ6W,Midwest,Midwest,A4BNK5KSVZH1E,barbara.gonzalez@sgws.com,Sales Division B,MXBSB93E,QGQT,West,barbara.gonzalez@sgws.com,Southwest,Southeast,Midwest,barbara.gonzalez@sgws.com,MTSB3N3GP3,Sales Division B,Sales Division A,2025-03-08 13:20:19.000000,2025-03-16 01:04:11.000000,Account Executive,TGD6VVALM1Z7X4,Sales Division A,CV78Q0,Sales Division A,K4G47NEZP5L,Sr. Account Manager,654-341-5251,Sales Division B,8QZT3TN88,Sales Division C,ZLR3SU,641-573-3776,barbara.gonzalez@sgws.com,QGOTD7Z,06955YTXHEGQ,390-264-5325,barbara.gonzalez@sgws.com,M7XJLP9OB3O25JY,MOMF,CTR1Y,582-638-5697,barbara.gonzalez@sgws.com,323-338-7663,barbara.gonzalez@sgws.com,526-739-9405,barbara.gonzalez@sgws.com,8BMVVXBVH4QT,I791GT,2025-05-27 07:33:09.000000,U5NABA1ZRKP,2024-11-06 01:35:45.000000,4CPWX,Sales Division A,HVX,Sales Division B,Sales Division B,Southwest,West,YKADSM,Sales Division B,Sales Division B,6LLKBRSJ,Sales Division C,Sales Division C,Northeast,West,Southeast,0BJU1E1B6RNXN5,Sales Division C,Sales Division A,R5I1NM9MLYA8Z,Sales Division C,Sales Division B
8934041010,100243,100000,1BJMYYQ5HU,Sales Division C,4SRO2C0E4,42MKZUUM,JJ5I2,ML92A,Sales Division B,Sales Division A,B6I09U1ANOCGU,XJ2F7NONWG4,CPT,A5BNOQVVZ,2ZR64WM991,Sales Division B,donald.martinez@sgws.com,CUG08WAJ56KY,QVALPRK,9O2MHOTL1D,OUTW9R9Z5,5N5GDCE32G0J5P,Southwest,Midwest,donald.martinez@sgws.com,Southwest,Northeast,ERUR5FUIT76QP,SROA7TV9XV6U,2024-03-25 18:21:57.000000,2024-09-07 06:01:03.000000,2024-01-28 19:30:05.000000,2024-01-17 02:35:13.000000,60HGRIJYE,Sales Division C,TIJ66LXM8FH,0X1W7XUWBMDU6LO,QQJ,YLF,YJ1,TH3Y5PL0C,Sales Division B,Sales Division A,Y3XHSRT31W6QI6P,Sales Division A,Sales Division C,GAXS36,XXNBX7V5O,Northeast,Midwest,RP5ZI,donald.martinez@sgws.com,Sales Division A,9R062MWRJTH,O9QC5,Midwest,donald.martinez@sgws.com,Midwest,Midwest,West,donald.martinez@sgws.com,3RWLCEQM8,Sales Division A,Sales Division B,2025-06-05 22:24:49.000000,2024-05-31 02:11:02.000000,Sales Representative,UT058KO6Q,Sales Division A,66ATVWOHN2VW3S,Sales Division B,0VW1V5IX,Sr. Account Manager,254-879-5755,Sales Division C,BTI206NA,Sales Division B,JY9SECQQ3JAX3I1,296-597-4144,donald.martinez@sgws.com,CHENWT9THQH31TY,BUMH,428-975-1052,donald.martinez@sgws.com,2FXV5DQG,OBZOBO8ZL6KEAE8,2J7XFC1A87,824-441-4242,donald.martinez@sgws.com,991-626-9321,donald.martinez@sgws.com,920-775-2938,donald.martinez@sgws.com,TK7ZZ,79RWA4,2024-06-21 16:44:15.000000,V3S79RXB,2025-05-23 09:04:20.000000,L8OKF109UJ,Sales Division A,8B2UPXOCAYSN,Sales Division C,Sales Division C,Northeast,Midwest,0M3JPE8,Sales Division A,Sales Division B,L0F,Sales Division C,Sales Division C,West,Midwest,West,VQ4UQACR3,Sales Division B,Sales Division C,E3HURS,Sales Division C,Sales Division B
8521576618,100244,100000,HAY9MMQK0T,Sales Division A,F6RMTQCM8MB58W8,3HE1OTR,EPGQNPHR81X,S15Z9P9Q5JNMPLY,Sales Division A,Sales Division A,D4BGYE159G9Y,4P2MP7MEXETRQ5N,LQO77PXD44L37P,4T5GGU3,5KT7J6GA9C2O0T,Sales Division C,barbara.lee@sgws.com,OL0SMTKR1,74BDJX3ISOYF,L2L3K6Z18PFV,YE7F,GJOLHQTMSIB7KQF,Southwest,Midwest,barbara.lee@sgws.com,Southwest,West,IYFGR,YUZ1LKCY0,2025-11-01 10:23:47.000000,2025-02-11 04:45:55.000000,2024-01-14 23:16:54.000000,2025-03-31 15:50:53.000000,ZFIPUC,Sales Division C,ICG9906EIE6HZ,9I1FRLPH,AHX,78YIPWN,8IW0,UOLVFDIM4,Sales Division C,Sales Division A,PF5PEWPGCY2WUE0,Sales Division A,Sales Division A,ZN8QZTK7ECLX,DYSW5DSL9QK,Midwest,Northeast,LVE0ZPIH,barbara.lee@sgws.com,Sales Division A,IGMPAKCA,MG752XA3,West,barbara.lee@sgws.com,Northeast,Southwest,West,barbara.lee@sgws.com,ZOGIAJ2RLD,Sales Division C,Sales Division B,2025-05-27 04:42:19.000000,2024-08-04 17:26:43.000000,Account Executive,JKS7FRQ8TSNR,Sales Division C,Y076RD8F3XVP,Sales Division A,SZGZC4Z5NYRS4,Sales Representative,798-703-5653,Sales Division B,GKTXK,Sales Division A,W1EME9NZO,309-697-8293,barbara.lee@sgws.com,RU8O65UD,QD2O,259-567-5655,barbara.lee@sgws.com,F5ZA6SS1KVHVPL4,5HTO8OP9J04OGCG,IP2VKQ0YCK,809-631-3182,barbara.lee@sgws.com,735-308-4173,barbara.lee@sgws.com,242-932-7413,barbara.lee@sgws.com,NEUBV7LSO,VKRW81C6MBQ3DME,2025-05-30 14:39:04.000000,8HNTYAWPILFE9Z,2024-05-29 04:12:26.000000,49J2VJ9NP9U1I9,Sales Division A,6T7R2E3,Sales Division A,Sales Division A,Southeast,Northeast,HHA,Sales Division A,Sales Division B,FG4,Sales Division B,Sales Division C,West,West,West,PYI,Sales Division A,Sales Division A,U7KTGRED7,Sales Division A,Sales Division B
